0, 202.0
1, 202.0
2, 202.0
3, 204.0
4, 204.0
5, 204.0
6, 204.0
7, 204.0
8, 204.0
9, 206.0
10, 206.0
11, 206.0
12, 206.0
13, 208.0
14, 208.0
15, 208.0
16, 208.0
17, 208.0
18, 208.0
19, 208.0
20, 208.0
21, 208.0
22, 208.0
23, 208.0
24, 208.0
25, 208.0
26, 208.0
27, 208.0
28, 208.0
29, 208.0
30, 208.0
31, 208.0
32, 210.0
33, 210.0
34, 210.0
35, 210.0
36, 210.0
37, 210.0
38, 212.0
39, 214.0
40, 214.0
41, 214.0
42, 214.0
43, 214.0
44, 214.0
45, 214.0
46, 214.0
47, 214.0
48, 214.0
49, 214.0
50, 214.0
51, 214.0
52, 216.0
53, 216.0
54, 216.0
55, 218.0
56, 218.0
57, 218.0
58, 218.0
59, 218.0
60, 218.0
61, 218.0
62, 218.0
63, 218.0
64, 218.0
65, 218.0
66, 218.0
67, 218.0
68, 218.0
69, 218.0
70, 218.0
71, 218.0
72, 218.0
73, 218.0
74, 218.0
75, 218.0
76, 218.0
77, 218.0
78, 218.0
79, 218.0
80, 218.0
81, 218.0
82, 218.0
83, 218.0
84, 218.0
85, 218.0
86, 220.0
87, 222.0
88, 222.0
89, 222.0
90, 222.0
91, 222.0
92, 222.0
93, 224.0
94, 224.0
95, 224.0
96, 224.0
97, 224.0
98, 224.0
99, 224.0
100, 224.0
101, 224.0
102, 224.0
103, 224.0
104, 224.0
105, 224.0
106, 224.0
107, 224.0
108, 224.0
109, 224.0
110, 224.0
111, 224.0
112, 224.0
113, 224.0
114, 224.0
115, 224.0
116, 224.0
117, 226.0
118, 226.0
119, 226.0
120, 226.0
121, 226.0
122, 226.0
123, 226.0
124, 226.0
125, 226.0
126, 228.0
127, 228.0
128, 228.0
129, 228.0
130, 228.0
131, 228.0
132, 228.0
133, 228.0
134, 228.0
135, 228.0
136, 228.0
137, 228.0
138, 230.0
139, 230.0
140, 230.0
141, 230.0
142, 230.0
143, 230.0
144, 230.0
145, 230.0
146, 230.0
147, 230.0
148, 230.0
149, 230.0
150, 230.0
151, 230.0
152, 230.0
153, 230.0
154, 230.0
155, 230.0
156, 230.0
157, 230.0
158, 230.0
159, 230.0
160, 230.0
161, 232.0
162, 232.0
163, 232.0
164, 232.0
165, 232.0
166, 232.0
167, 232.0
168, 232.0
169, 232.0
170, 232.0
171, 232.0
172, 232.0
173, 232.0
174, 232.0
175, 232.0
176, 232.0
177, 232.0
178, 232.0
179, 232.0
180, 232.0
181, 232.0
182, 232.0
183, 232.0
184, 232.0
185, 232.0
186, 232.0
187, 232.0
188, 232.0
189, 232.0
190, 232.0
191, 232.0
192, 232.0
193, 232.0
194, 232.0
195, 232.0
196, 232.0
197, 232.0
198, 232.0
199, 232.0
200, 232.0
201, 232.0
